"time","instRate","protocol","percent_change","cell_name","predicted_subclass","assigned_subclass","blockers","ket","expCon","response"
-9.50996,2.96823983377857,"baseline",109.501789462753,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
-9.17206,2.51180548578318,"baseline",92.6634001557355,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
-8.7728,2.88201049051819,"baseline",106.320689578654,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
-8.42502,3.17359568390987,"baseline",117.077603522696,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
-8.10874,2.30563497187125,"baseline",85.0575322097238,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
-7.67408,2.67780634104542,"baseline",98.7873630837656,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
-7.29984,2.57466529351184,"baseline",94.9823709320325,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
-6.91042,2.460024600246,"baseline",90.7531435916394,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
-6.50318,3.11662407280434,"baseline",114.975855108151,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
-6.18142,3.16876861651562,"baseline",116.899527441541,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
-5.8651,3.06166187006307,"baseline",112.948236084751,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
-5.53772,2.69978401727862,"baseline",99.598144897412,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
-4.99576,2.22995272500223,"baseline",82.2655268709335,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
-4.546,3.38615738859542,"baseline",124.919249864558,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
-4.24952,2.71709596782958,"baseline",100.236802711666,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
-3.8802,2.9585798816568,"baseline",109.145422692312,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
-3.54132,2.92021960051396,"baseline",107.730267696535,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
-3.19756,2.64578262249974,"baseline",97.605971187431,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
-2.81828,2.63685265267377,"baseline",97.2765343054567,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
-2.43776,2.44714173844949,"baseline",90.2778799677012,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
-2.02684,3.00048007681229,"baseline",110.691169197076,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
-1.692,2.6655293741337,"baseline",98.3344516206456,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
-1.31508,2.12026121618183,"baseline",78.2188806504991,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
-0.84252,2.6528013582343,"baseline",97.8649004403688,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
-0.464160000000001,2.74152867638996,"baseline",101.138153498194,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
-0.0983600000000004,2.82709487730408,"baseline",104.294789296623,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
0.25632,3.20759558634847,"stimulus",118.331899121123,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
0.569319999999999,2.74092752987611,"stimulus",101.115976510255,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
0.93512,1.40488901376791,"stimulus",51.8279753722976,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
1.64788,0.0867173327135935,"stimulus",3.19910237761595,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
13.1814,1.0568590150074,"stimulus",38.988747484677,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
14.12908,0.800845693051863,"stimulus",29.5441208876585,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
15.37936,1.69193286410395,"stimulus",62.4173539354382,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
15.9716,0.922475185417512,"stimulus",34.0311730840204,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
17.05688,1.15122490329711,"stimulus",42.4700138952862,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
17.92644,1.58962294143829,"stimulus",58.6430229382613,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
18.55672,0.976409935947508,"stimulus",36.0208882108278,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
19.58256,1.38159712627798,"stimulus",50.9687107902755,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
20.30884,1.61009853803053,"stimulus",59.39839130225,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
20.93116,2.3303504847129,"stimulus",85.9693159722255,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
21.3616,1.53997782431933,"stimulus",56.8115573333766,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
22.01224,1.6419282805727,"stimulus",60.5726272001862,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
22.62236,2.1084591380619,"stimulus",77.7834883823931,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
23.09788,1.47911489764525,"stimulus",54.5662538013274,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
23.77536,1.77923279481887,"stimulus",65.637949024983,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
24.33864,1.34661998384056,"stimulus",49.6783636816609,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
25.08228,1.6537672818681,"stimulus",61.0093816068026,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
25.689,1.73840483971907,"stimulus",64.1317586920267,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
26.26544,1.90302199893431,"stimulus",70.2046754776612,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
26.792,1.23971040364971,"stimulus",45.7343460155725,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
27.59964,1.89494428863791,"stimulus",69.9066794322774,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
28.12832,1.77191863349635,"stimulus",65.3681211815179,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
28.69376,2.04181639986932,"stimulus",75.3249609400552,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
29.18528,1.83392018779343,"stimulus",67.655429999269,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
29.73204,2.02478334818174,"stimulus",74.696592026406,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
30.22692,1.64128151260504,"stimulus",60.5487671842198,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
30.83772,2.21631205673759,"stimulus",81.7623068927336,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
31.29032,2.42883513067133,"stimulus",89.6025281016259,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
31.70312,1.82615047479912,"stimulus",67.3687963294401,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
32.25216,2.22736992159658,"stimulus",82.1702442756625,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
32.70236,1.86400238592305,"stimulus",68.7651969691348,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
33.23972,1.42759250799452,"stimulus",52.6655334484945,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
33.94116,2.13165075034106,"stimulus",78.6390536962854,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
34.41204,2.17713141165201,"stimulus",80.3168877253362,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
34.87248,1.44776465137827,"stimulus",53.4097070737801,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
35.56436,1.75586458772299,"stimulus",64.775868924711,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
36.13496,2.50727108614983,"stimulus",92.496120925688,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
36.53528,2.6919349628513,"stimulus",99.3085842306488,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
36.90808,2.40130631063298,"stimulus",88.5869581932605,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
37.32584,2.43783520234032,"stimulus",89.9345511214076,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
37.73752,1.8278862323609,"stimulus",67.4328304269968,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
38.28572,2.59983361064892,"stimulus",95.910859167017,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
38.67164,2.56726227151366,"stimulus",94.7092649157974,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
39.06236,2.65900872154861,"stimulus",98.0938972293167,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
39.44044,2.89922300823379,"stimulus",106.955679200978,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
39.78668,2.46962362935889,"stimulus",91.1072628420464,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
40.19328,2.69483669289641,"stimulus",99.4156323973305,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
40.56516,2.83897342720872,"stimulus",104.733002697029,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
40.91912,2.70474954019258,"stimulus",99.7813287623104,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
41.28984,2.91239515377446,"stimulus",107.441614835745,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
41.63412,2.59686298950867,"stimulus",95.8012695284134,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
42.02072,2.86073921501316,"stimulus",105.535967702258,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
42.37184,2.84252416145537,"stimulus",104.863993376923,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
42.72468,2.1292905203986,"stimulus",78.5519820926697,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
43.19556,2.63629653063377,"stimulus",97.2560183222646,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
43.57612,2.53215841183024,"stimulus",93.4142430618895,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
43.972,2.81785392245266,"stimulus",103.953879818534,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
44.32868,2.6499894000424,"stimulus",97.7611640608475,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
44.70736,2.58692052980132,"stimulus",95.4344807274457,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
45.09548,2.60715403066013,"stimulus",96.1809179007233,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
45.48084,2.43261652233142,"stimulus",89.7420279994196,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
45.89304,1.96417347580138,"stimulus",72.4606239589908,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
46.40384,2.29927342959625,"stimulus",84.8228475811676,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
46.84,2.26121562952243,"stimulus",83.4188514607485,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
47.2836,2.2826880934989,"stimulus",84.2109954118002,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
47.72264,2.64438332980749,"stimulus",97.5543496668114,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
48.10196,1.67380824852705,"stimulus",61.7487159714807,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
48.70076,2.30096640589047,"stimulus",84.8853034284432,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
49.13684,2.09890017630761,"stimulus",77.4308472630371,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
49.6144,2.67436884895165,"stimulus",98.6605500374449,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
49.98956,2.63074818478375,"stimulus",97.0513334473361,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
50.3712,2.6128762541806,"stimulus",96.3920173233733,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
50.75548,2.86795916026156,"stimulus",105.80231980613,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
51.66536,2.63365815117198,"stimulus",97.1586854622107,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
52.04598,2.18636582272946,"stimulus",80.6575557960589,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
52.50422,2.35371651838253,"stimulus",86.8313158922973,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
52.93012,2.41196333815726,"stimulus",88.9801082247984,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
53.34566,2.29116070201164,"stimulus",84.5235597076511,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
53.7832,2.37349283205165,"stimulus",87.5608869030699,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
54.20552,2.20244912342525,"stimulus",81.2508873006815,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
54.66024,2.42541838467136,"stimulus",89.4764804026229,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
55.07336,2.29116070201164,"stimulus",84.5235597076511,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
55.51068,2.09003887472307,"stimulus",77.1039436316545,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
55.99004,2.50526104820122,"stimulus",92.4219683084513,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
56.39012,2.16590859865714,"stimulus",79.902865215511,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
56.85302,2.23054960742327,"stimulus",82.2875465515735,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
57.3024,2.1352009224068,"stimulus",78.7700236366773,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
57.7716,2.48855265777424,"stimulus",91.8055765229977,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
58.17432,2.2250901161497,"stimulus",82.0861396244079,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
58.62462,1.98759739227222,"stimulus",73.3247592423307,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
59.1286,2.37225411586089,"stimulus",87.5151892347142,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
59.55096,2.2018671833715,"stimulus",81.2294188611974,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
60.00592,2.27769679300292,"stimulus",84.0268605821825,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
60.44588,2.28958695851268,"stimulus",84.465502495653,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
60.88364,2.10943762392946,"stimulus",77.8195858541143,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
61.35884,2.28749199377802,"stimulus",84.3882168313693,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
61.79684,2.09117524048515,"stimulus",77.1458654746997,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
62.276,2.49177713545301,"stimulus",91.924531221971,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
62.67812,2.11184321675959,"stimulus",77.9083309469535,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
63.1524,2.2783195115283,"stimulus",84.0498333864974,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
63.5923,2.1978021978022,"stimulus",81.079456857146,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
64.04818,1.94272836771963,"stimulus",71.669489198433,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
64.5638,2.24779715878439,"stimulus",82.9238286054698,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
65.00962,1.70660113318315,"stimulus",62.9584832923773,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
65.59656,2.06449481811801,"stimulus",76.1615939345171,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
66.08212,2.26870547665502,"stimulus",83.6951605562898,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
66.52378,2.09916453251606,"stimulus",77.440599668335,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
67.0011,2.52041536445206,"stimulus",92.9810285059013,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
67.3986,2.20099484967205,"stimulus",81.1972374653374,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
67.85388,1.50042011763294,"stimulus",55.3522279288222,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
68.52116,1.91636962937411,"stimulus",70.6970849526684,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
69.0439,2.14096086323542,"stimulus",78.9825144943081,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
69.51176,1.64279143119989,"stimulus",60.6044698219237,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
70.12152,1.94325689856199,"stimulus",71.6889873105352,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
70.63706,2.05027268626727,"stimulus",75.6369230942744,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
71.12594,1.56113400774322,"stimulus",57.5920333302133,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
71.76768,1.8796992481203,"stimulus",69.3442723120327,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
72.30056,1.87322044058145,"stimulus",69.1052616327016,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
72.83532,1.64354743277891,"stimulus",60.6323595917452,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
73.44458,2.35039721712969,"stimulus",86.7088630423575,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
73.87092,1.85880516004312,"stimulus",68.5734653146983,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
74.40974,1.99409747148441,"stimulus",73.5645546582145,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
74.91224,1.53993039514614,"stimulus",56.8098076164979,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
75.56246,1.73376330663338,"stimulus",63.9605271854111,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
76.14004,2.10970464135021,"stimulus",77.8294364346021,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
76.6149,1.82768578425997,"stimulus",67.425435665463,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
77.16306,1.61207118906371,"stimulus",59.4711646730742,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
77.78428,1.86999775600269,"stimulus",68.9863730832549,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
78.32,2.00400801603206,"stimulus",73.9301660721471,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
78.82006,1.93558377206566,"stimulus",71.4059168279681,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
79.33766,1.78113422627529,"stimulus",65.7080950235135,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
79.9,2.38606537819136,"stimulus",88.0247026246753,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
80.32,1.96479094624332,"stimulus",72.483403155457,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
80.82986,1.74568815026884,"stimulus",64.4004484149176,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
81.40342,1.84223131056335,"stimulus",67.9620368998958,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
81.94704,1.64219791769304,"stimulus",60.582574424412,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
82.5567,2.03467079026613,"stimulus",75.0613511638346,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
83.04906,1.76572377017339,"stimulus",65.1395855316619,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
83.61654,1.45509574530004,"stimulus",53.6801595803525,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
84.30486,1.45925752976885,"stimulus",53.8336926074034,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
84.99086,1.97137562591176,"stimulus",72.7263195797055,"QF25.26.022.19.05.01",NA,"L2/3_IT",TRUE,TRUE,"Ket-wash-in",NA
-61.05688,7.79787897691828,"baseline",144.212816776309,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
-60.92742,7.81005935645111,"baseline",144.438078908106,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
-60.79796,7.52219046186249,"baseline",139.114274284594,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
-60.66392,7.5187969924812,"baseline",139.051515965368,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
-60.52978,7.06913615156228,"baseline",130.735555092562,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
-60.38682,6.93769945885944,"baseline",128.304784399847,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
-60.24106,7.02345835089198,"baseline",129.890796624483,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
-60.0975,6.97447342725624,"baseline",128.98487671498,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
-59.95254,7.09622480840193,"baseline",131.236528692832,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
-59.81016,7.01951424961393,"baseline",129.817855000659,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
-59.66604,6.97447342725624,"baseline",128.98487671498,"QF25.26.022.19.08.01",NA,"L5_IT",TRUE,TRUE,"Ket-wash-in",NA
