cell_name,hier_class_assignment,hier_neighborhood_assignment,hier_subclass_assignment,hier_cluster_assignment,hier_subclass_bootstrap_prob,hier_subclass_avg_corr,subclass_Corr,subclass_Tree,cluster_Corr_label,predicted_subclass,Cortical_area,Species,LIMS_depth,Depth_from_pia,Genes.Detected,percent_reads_aligned_to_introns,marker_sum_norm_label,quality_score_label,score.Corr_label,HTR1A,HTR1B,HTR1D,HTR1E,HTR1F,HTR2A,HTR2B,HTR2C,HTR4,HTR5A,HTR6,HTR7,htr1a_status,htr1b_status,HTR1_sum,HTR2_sum,HTR0_sum,HTR_balance
Q21.26.015.1A.30.01,exc,it_types,L2/3_IT,L2/3_IT_3,1,0.3670076352508336,L2/3_IT,L2/3_IT,L2/3 IT_3,L2/3_IT,TCx,M.nemestrina,385,515,5848,34.11402120168685,0.8494796670601473,0.47775875384677285,0.5821518160713767,0,0,5.566904308907838,4.932114894341771,3.238312439754926,0,0,3.238312439754926,4.465467838576283,0,0,5.284145160033173,provisional_seurat_primary,provisional_seurat_primary,13.737331643004534,3.238312439754926,9.749612998609457,-10.499019203249608
Q21.26.015.1A.30.02,exc,it_types,L5_IT,L5_IT_2,0.98,0.44401212737061496,L5_IT,L5_IT,L5 IT_2,L5_IT,TCx,M.nemestrina,1368,1505,6965,45.03995104560684,0.9554240308837795,0.5482817076764619,0.7001463334520736,0,0,0,6.347015428425875,6.792914084987044,6.439016731925221,0,3.176375483791454,6.087521236822178,0,0,5.7708872277054475,provisional_seurat_primary,provisional_seurat_primary,13.13992951341292,9.615392215716675,11.858408464527624,-3.524537297696245
Q21.26.015.1A.30.03,exc,it_types,L2/3_IT,L2/3_IT_1,1,0.44435748431698946,L2/3_IT,L2/3_IT,L2/3 IT_1,L2/3_IT,TCx,M.nemestrina,759,997,8089,37.772170887673774,0.873025662028736,0.5940650435233888,0.726912044928869,0,4.578067071007185,0,3.48173318599985,0,5.193762561985655,1.8249065184547462,0,6.272120544588268,0,0,4.856549806557408,provisional_seurat_primary,provisional_seurat_primary,8.059800257007035,7.018669080440401,11.128670351145676,-1.0411311765666342
Q21.26.017.1A.13.01,exc,it_types,L5_IT,L5_IT_2,0.53,0.3853314330236796,L6_IT,L5_IT,L6 IT_1,L5_IT,TCx,M.mulatta,1653,2120,7515,38.406543562614495,0.932747970600381,0.6041980670243207,0.6022567352068232,0,0,2.090919895782194,3.8115516974576984,6.1181961080991885,6.926322823157405,2.9108079654782064,0,5.7323544186045625,0,3.4303640692023736,6.67335973849294,provisional_seurat_primary,provisional_seurat_primary,12.02066770133908,9.837130788635612,15.836078226299875,-2.1835369127034685
Q21.26.017.1A.13.02,exc,it_types,L6_IT,L6_IT_1,1,0.49326881304214937,L6_IT,L6_IT,L6 IT_1,L6_IT,TCx,M.mulatta,1784,1950,6893,56.9451100038771,0.9836895717040285,0.5939971388792215,0.7011002613519371,0,3.079910614272174,3.6068485216304897,3.9919744435879037,5.922315927478112,0,5.110625993718749,0,5.7330653099127895,0,0,4.945911120274626,provisional_seurat_primary,provisional_seurat_primary,16.60104950696868,5.110625993718749,10.678976430187415,-11.49042351324993
Q21.26.017.1A.13.04,exc,it_types,L2/3_IT,L2/3_IT_3,0.69,0.40762544829190095,L2/3_IT,L2/3_IT,L2/3 IT_3,L2/3_IT,TCx,M.mulatta,1854,NA,7621,48.87874332506773,0.9582670428513214,0.5955772084626435,0.6409695235153969,2.738969395137073,0,0,0,0,0,0,0,7.796762381484427,0,1.940342048742566,3.92503396741104,provisional_seurat_primary,provisional_seurat_primary,2.738969395137073,0,13.662138397638033,-2.738969395137073
Q21.26.018.1A.03.02,exc,it_types,L2/3_IT,L2/3_IT_3,1,0.36164452086817,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,MCx,M.nemestrina,477,600,8090,26.131742840892237,0.6917017756714073,0.35628363727082846,0.6031689578768251,0,0,0,0,3.1133636066981674,4.027504227283699,0,2.27112367672186,0,0,0,0,provisional_seurat_primary,provisional_seurat_primary,3.1133636066981674,6.298627904005559,0,3.1852642973073917
Q21.26.018.1A.06.03,NA,NA,NA,NA,NA,NA,L2/3_IT,L2/3_IT,L2/3 IT_3,NA,MCx,M.nemestrina,823,NA,10384,21.44011354313344,0.5901875304418429,0.287941211895987,0.6038015016996072,0,0,2.1834447490404276,5.44322278721239,3.5394200853055513,6.2362962620106375,2.1834447490404276,2.1834447490404276,0,0,0,4.689107878309629,provisional_seurat_primary,provisional_seurat_primary,11.166087621558368,10.603185760091492,4.689107878309629,-0.5629018614668766
Q21.26.019.1A.26.01,NA,NA,NA,NA,NA,NA,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,TCx,M.mulatta,1020,1189,8504,52.610394631520364,0.9987382456283428,0.6075290171509226,0.6887970949985116,0,0,3.225835180884218,0,1.6270969522950454,7.9266716123626875,3.5165876388371395,0,2.861305175491347,0,5.894561377052678,3.225835180884218,provisional_seurat_primary,provisional_seurat_primary,4.852932133179263,11.443259251199827,11.981701733428244,6.590327118020563
Q21.26.019.1A.26.02,exc,l5et_l56np_l6ct_l6b,L5_ET,L5_ET_1,1,0.6097295460111155,L5_ET,L5_ET,L5 ET_1,L5_ET,TCx,M.mulatta,1181,1395,7154,47.822641166798434,0.8391249987106798,0.5897318755913477,0.7079622680063493,0,0,0,7.6891748087837035,7.308577135332354,6.625067341083238,2.8036416226213667,3.166073988681644,7.542584553317383,0,3.455492963279868,3.6964403840206796,provisional_seurat_primary,provisional_seurat_primary,14.997751944116057,12.594782952386248,14.69451790061793,-2.402968991729809
Q21.26.019.1A.26.03,exc,l5et_l56np_l6ct_l6b,L5_ET,L5_ET_2,0.7,0.30613680950875594,L2/3_IT,Chandelier,L2/3 IT_1,L2/3_IT,TCx,M.mulatta,314,500,4706,46.28591364969791,0.9414394372042604,0.502613915216169,0.486635420781264,0,0,3.578777575907606,4.5171075190553305,6.527303058642244,2.217092682245595,0,3.0529566709936025,5.598252536530508,0,0,3.578777575907606,provisional_seurat_primary,provisional_seurat_primary,14.62318815360518,5.270049353239198,9.177030112438114,-9.353138800365983
Q21.26.019.1A.19.01,exc,it_types,L2/3_IT,L2/3_IT_3,0.99,0.5761252112704061,L2/3_IT,L2/3_IT,L2/3 IT_3,L2/3_IT,TCx,M.mulatta,799,1005,6253,52.71700344841307,1.014487915001921,0.6098750619112819,0.7269395684843871,0,0,0,7.842791380254895,4.131189806648087,5.736693941154569,0,1.9083738720062746,1.9083738720062746,0,5.736693941154569,3.5868163580596484,provisional_seurat_primary,provisional_seurat_primary,11.973981186902982,7.645067813160844,11.231884171220493,-4.328913373742139
Q21.26.019.1A.19.02,exc,l5et_l56np_l6ct_l6b,L5_ET,L5_ET_1,1,0.634318548814976,L5_ET,L5_ET,L5 ET_1,L5_ET,TCx,M.mulatta,1199,1449,8317,56.59451641739255,0.9462593627124257,0.6667729447792614,0.7535451581975074,0,1.5654887386517904,1.5654887386517904,6.816437394022472,7.422070190080247,6.079643410457901,4.059893436820195,0,7.422070190080247,0,3.143901130606278,5.3289639048384565,provisional_seurat_primary,provisional_seurat_primary,17.3694850614063,10.139536847278096,15.894935225524982,-7.229948214128205
Q21.26.021.1A.03.02.01,NA,NA,NA,NA,NA,NA,L5/6_NP,Vip,L5/6 NP_1,NA,TCx,M.nemestrina,NA,1800,2190,32.91968788743227,0.5632335541964373,0.3348979301882078,0.3744234247849386,0,2.7236692657604764,0,0,4.54979405513831,6.312467252217767,0,8.398018575771028,0,0,0,5.518662747628051,provisional_seurat_primary,provisional_seurat_primary,7.273463320898786,14.710485827988794,5.518662747628051,7.437022507090008
Q21.26.021.1A.02.02,exc,it_types,L5_IT,L5_IT_2,0.68,0.3651676033283438,L5_IT,L5_IT,L5 IT_2,L5_IT,TCx,M.nemestrina,NA,1536,8951,33.827547669194566,0.9394319467908379,0.63442604741521,0.6781575446945125,0,3.69089679729895,0,0,4.887247623424211,7.145561927022645,0,0,5.802341857584911,0,4.99897002978302,6.439339092206297,provisional_seurat_primary,provisional_seurat_primary,8.578144420723161,7.145561927022645,17.240650979574227,-1.432582493700516
QM21.26.025.1A.03.01,NA,NA,NA,NA,NA,NA,L2/3_IT,L6_CT,L2/3 IT_1,NA,MCx,M.mulatta,NA,NA,4569,23.52187841055859,0.6895018048180513,0.3218401929545107,0.32630500474166774,0,0,2.5460642653983845,3.956164906011597,6.538652627745629,3.956164906011597,0,0,5.1244405265747375,0,2.5460642653983845,3.416944616933228,provisional_seurat_primary,provisional_seurat_primary,13.04088179915561,3.956164906011597,11.08744940890635,-9.084716893144012
QM21.26.025.1A.03.02,NA,NA,NA,NA,NA,NA,L6_CT,Pvalb,L6 CT_2,NA,MCx,M.mulatta,NA,NA,6758,13.042208739589137,0.3738274833813802,0.15736890896016129,0.2927052411967268,0,0,0,0,0,0,5.066317038138611,0,4.50272483776952,0,0,3.949235723626182,provisional_seurat_primary,provisional_seurat_primary,0,5.066317038138611,8.451960561395701,5.066317038138611
QM21.26.026.1A.21.02,exc,it_types,L2/3_IT,L2/3_IT_1,0.76,0.34963434338259514,L2/3_IT,L4_IT,L2/3 IT_1,NA,TCx,M.mulatta,NA,1152,3729,38.99742229144592,0.8616023216163076,0.5231714240235664,0.6230786679212095,0,0,2.237870307985314,0,0,4.755903239108595,0,0,0,0,0,8.128124136535858,provisional_seurat_primary,provisional_seurat_primary,2.237870307985314,4.755903239108595,8.128124136535858,2.518032931123281
QM21.26.026.1A.21.03,exc,it_types,L4_IT,L2/3_IT_2,0.91,0.364741179028749,L2/3_IT,L4_IT,L2/3 IT_1,NA,TCx,M.mulatta,NA,1201,3948,45.211679566928844,0.8501591917804998,0.5152048569589266,0.6089658246548381,0,0,0,0,5.8687416223931255,3.7827398868570827,5.040362104827146,0,0,5.701899476587716,0,2.8839296933329437,provisional_seurat_primary,provisional_seurat_primary,5.8687416223931255,8.82310199168423,8.58582916992066,2.954360369291104
QM21.26.026.1A.20.01,exc,it_types,L2/3_IT,L2/3_IT_3,1,0.5192342470973914,L2/3_IT,L2/3_IT,L2/3 IT_3,NA,MCx,M.mulatta,NA,524,6030,28.17208002460918,0.7147192358093416,0.5141792011315471,0.6643375257398985,0,0,0,0,0,0,0,0,0,4.862023259188058,0,0,provisional_seurat_primary,provisional_seurat_primary,0,0,4.862023259188058,0
QM21.26.026.1A.20.02,exc,it_types,L2/3_IT,L2/3_IT_3,1,0.4040249014569703,L2/3_IT,L2/3_IT,L2/3 IT_3,NA,MCx,M.mulatta,NA,590,7424,34.197403852416464,0.8226298872933404,0.5176895597466517,0.5797644085749081,0,0,0,5.1657039117759,2.060827927106403,7.881095581363419,3.7749479839093225,0,4.885101379870973,0,0,5.1657039117759,provisional_seurat_primary,provisional_seurat_primary,7.226531838882303,11.656043565272741,10.050805291646872,4.429511726390438
QM21.26.026.1A.20.03,exc,it_types,L2/3_IT,L2/3_IT_1,1,0.4013860156151423,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,MCx,M.mulatta,NA,630,4978,48.708631045604236,0.8847944025662456,0.41987426218019086,0.6035242559605498,0,0,2.5255300202191986,0,8.792725172632476,0,0,0,0,7.34666331273672,0,0,provisional_seurat_primary,provisional_seurat_primary,11.318255192851675,0,7.34666331273672,-11.318255192851675
QM21.26.026.1A.20.04,inh,sst_sst_chodl_pvalb,Pvalb,Pvalb_4,0.45,0.25471899424148176,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,MCx,M.mulatta,NA,NA,3959,20.71168438516335,0.47083741732996276,0.310611971769795,0.38275848495054343,0,0,0,0,5.8895702566296775,0,0,0,3.576309907360074,0,0,2.214979094470994,provisional_seurat_primary,provisional_seurat_primary,5.8895702566296775,0,5.791289001831068,-5.8895702566296775
QN21.26.029.1A.46.01,exc,it_types,L5_IT,L5_IT_1,0.99,0.42755934905532744,L5_IT,L5_IT,L5 IT_1,L5_IT,TCx,M.nemestrina,NA,1924,10716,49.47095535360566,1.106495055811052,0.6869173989382426,0.6999728800275045,0,0,0,5.63503265315223,4.753323065181959,5.320344091704245,0,5.433041170745024,2.0862206329456576,3.805846387047109,2.905482678687585,3.805846387047109,provisional_seurat_primary,provisional_seurat_primary,10.38835571833419,10.753385262449267,12.60339608572746,0.36502954411507815
QN21.26.029.1A.46.02,exc,it_types,L6_IT_Car3,L6_IT_Car3_2,0.87,0.27783803203513363,L2/3_IT,L6_CT,L2/3 IT_1,NA,TCx,M.nemestrina,NA,1140,6300,38.920392267615505,0.8090349560786816,0.29603337764513193,0.39353905981492815,0,0,0,3.561286836167369,4.498848048483908,0,4.807957433873269,5.278593469267218,4.498848048483908,0,2.678599116710739,0,provisional_seurat_primary,provisional_seurat_primary,8.060134884651276,10.086550903140488,7.177447165194647,2.0264160184892113
QN21.26.029.1A.46.03,inh,sst_sst_chodl_pvalb,Pvalb,Pvalb_2,0.72,0.33722209731849156,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,TCx,M.nemestrina,NA,437,9561,44.95384966742858,0.9733685604324901,0.5380287991937911,0.5197787129943946,0,0,4.407313396602817,3.7149765941265684,5.743366722060628,2.334535162998673,0,5.6301319922998845,4.873182724016048,3.183926078569361,5.05966130961405,5.224771861366274,provisional_seurat_primary,provisional_seurat_primary,13.865656712790013,7.9646671552985575,18.341541973565732,-5.900989557491456
QN21.26.029.1A.27.01,inh,lamp5_sncg_vip,Vip,Vip_7,0.72,0.24579903462924169,L6b,Pvalb,L6b_2,NA,TCx,M.nemestrina,NA,NA,8006,10.69397386970331,0.489237887990214,0.2626676725738521,0.4161528409892706,0,0,0,2.7511596469397417,5.023663197639979,0,0,1.9509500103563353,5.935273476869334,0,0,0,provisional_seurat_primary,provisional_seurat_primary,7.77482284457972,1.9509500103563353,5.935273476869334,-5.823872834223385
QN21.26.029.1A.29.01,exc,it_types,L6_IT,L6_IT_1,1,0.4498513309682972,L6_IT,L6_CT,L6 IT_1,NA,TCx,M.nemestrina,NA,2409,11152,32.54141447513842,0.8716714438801545,0.4655313612678418,0.612835325758829,0,0,0,5.229758870925901,0,2.7266449955214602,2.7266449955214602,0,0,2.7266449955214602,0,0,provisional_seurat_primary,provisional_seurat_primary,5.229758870925901,5.4532899910429204,2.7266449955214602,0.2235311201170198
QN21.26.029.1A.29.02,exc,it_types,L2/3_IT,L2/3_IT_3,0.85,0.36345286658093673,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,TCx,M.nemestrina,NA,NA,9388,44.40251876776175,0.9518150001998943,0.5278143203936381,0.6060335941926789,0,3.2132363884642445,6.33957880971498,0,1.9100018056459913,7.449231441108937,4.133281913186515,0,0,0,1.9100018056459913,4.690576962297169,provisional_seurat_primary,provisional_seurat_primary,11.462817003825215,11.582513354295452,6.60057876794316,0.11969635047023708
QN21.26.029.1A.29.03,exc,l5et_l56np_l6ct_l6b,L6b,L6b_1,0.98,0.4389811921570065,L6b,L6b,L6b_1,NA,TCx,M.nemestrina,NA,NA,8715,47.373327366743574,0.891651028636964,0.5783225007839291,0.6228060014064439,0,0,2.992344108220206,0,6.458951835625014,2.992344108220206,2.992344108220206,0,6.620692384710287,0,0,4.201174941606488,provisional_seurat_primary,provisional_seurat_primary,9.45129594384522,5.984688216440412,10.821867326316774,-3.466607727404809
QN22.26.002.4A.01.03,exc,it_types,L2/3_IT,L2/3_IT_3,1,0.5447520929967901,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,MCx,M.nemestrina,NA,625,8368,50.569820407998876,1.0061606854701604,0.606035505544903,0.7412901137580871,0,1.7825660470395899,1.7825660470395899,6.115418565810817,3.7226712250417973,6.3054601776392705,3.4278075594818,3.4278075594818,5.70730076110715,3.9673764319625606,0,3.4278075594818,provisional_seurat_primary,provisional_seurat_primary,13.403221884931794,13.16107529660287,13.102484752551511,-0.24214658832892333
QN22.26.002.4A.02.04,exc,it_types,L2/3_IT,L2/3_IT_3,1,0.4554796867769032,L2/3_IT,L2/3_IT,L2/3 IT_3,NA,MCx,M.nemestrina,NA,NA,8744,45.02561174349034,0.9771018348934644,0.6435720550675732,0.7201785183480982,0,0,3.261752128822238,7.664622027926963,5.458032714454664,5.828950464047469,3.261752128822238,0,2.404831100893013,5.458032714454664,3.795684554510006,4.184513780477371,provisional_seurat_primary,provisional_seurat_primary,16.384406871203865,9.090702592869707,15.843062150335054,-7.2937042783341575
QM22.26.003.4A.02.02,exc,it_types,L2/3_IT,L2/3_IT_3,1,0.5096899166338936,L2/3_IT,L2/3_IT,L2/3 IT_3,NA,MCx,M.mulatta,330,487,5618,49.86204344486068,1.0349361293085948,0.597391311587523,0.6972349170346216,0,0,2.839154494441496,8.712899657347203,0,8.873002368967532,0,4.679425034775323,3.7346566236925804,0,3.7346566236925804,4.679425034775323,provisional_seurat_primary,provisional_seurat_primary,11.552054151788699,13.552427403742854,12.148738282160483,2.000373251954155
QM22.26.003.4A.02.03,exc,it_types,L2/3_IT,L2/3_IT_3,1,0.48401314283075764,L2/3_IT,L2/3_IT,L2/3 IT_3,NA,MCx,M.mulatta,NA,416,6691,57.02455574079581,0.9888279360212497,0.6258621525479857,0.7040083508554985,0,0,0,0,3.9394781523817737,2.5312920529331757,4.330814142218445,0,7.075371843150312,0,4.891679236970713,0,provisional_seurat_primary,provisional_seurat_primary,3.9394781523817737,6.862106195151621,11.967051080121024,2.9226280427698472
QM22.26.003.4A.02.05,exc,it_types,L2/3_IT,L2/3_IT_1,0.99,0.45330199009284206,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,MCx,M.mulatta,NA,354,7778,39.23684374116443,0.8425181922728433,0.42289043332238535,0.656592802434776,0,0,0,0,0,0,0,4.118489234396795,6.709757598597628,0,3.5744696384888432,2.6907567141524464,provisional_seurat_primary,provisional_seurat_primary,0,4.118489234396795,12.974983951238919,4.118489234396795
QM22.26.003.4A.01.01,exc,it_types,L2/3_IT,L2/3_IT_1,0.69,0.25427743066577313,L2/3_IT,L6_CT,L2/3 IT_1,NA,MCx,M.mulatta,567,670,4358,33.388398344203196,0.8971029252409672,0.48095296004385274,0.4248392500134077,0,0,3.5715597498627485,2.6880723802854907,6.461271230491568,4.509573642884646,0,2.6880723802854907,3.5715597498627485,0,0,5.477552386049324,provisional_seurat_primary,provisional_seurat_primary,12.720903360639808,7.197646023170137,9.049112135912072,-5.523257337469671
QM22.26.003.4A.01.02,exc,it_types,L2/3_IT,L2/3_IT_1,0.63,0.26446337503997885,L2/3_IT,L4_IT,L2/3 IT_1,NA,MCx,M.mulatta,602,700,3977,30.990230730124125,0.7525719961627908,0.36099542852253236,0.48002495309167986,0,0,0,0,4.442979797956157,7.70394144252897,0,6.560370482605626,4.442979797956157,0,0,4.442979797956157,provisional_seurat_primary,provisional_seurat_primary,4.442979797956157,14.264311925134596,8.885959595912315,9.821332127178438
QM22.26.003.1A.25.01,exc,it_types,L2/3_IT,L2/3_IT_3,0.99,0.41636809541661896,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,MCx,M.mulatta,323,485,7376,39.43458625790017,0.8795151382557918,0.5387385362666991,0.684436822675714,0,0,0,5.784219659492493,0,6.360429371902156,0,0,0,0,0,4.250687206345258,provisional_seurat_primary,provisional_seurat_primary,5.784219659492493,6.360429371902156,4.250687206345258,0.5762097124096632
QM22.26.003.1A.26.02,exc,it_types,L2/3_IT,L2/3_IT_1,1,0.4911796490039793,L2/3_IT,L2/3_IT,L2/3 IT_3,L2/3_IT,TCx,M.mulatta,460,590,8398,39.71158846484091,0.9024615019887858,0.6169111905302883,0.7077970574643857,0,0,0,2.249721676347943,4.305938014293201,9.020468029692651,0,3.0894679355270234,4.002130320189001,0,0,7.007879110032351,provisional_seurat_primary,provisional_seurat_primary,6.555659690641144,12.109935965219675,11.010009430221352,5.554276274578531
QM22.26.003.1A.26.03,exc,l5et_l56np_l6ct_l6b,L5_ET,L5_ET_1,1,0.6610915937744053,L5_ET,L5_ET,L5 ET_1,L5_ET,TCx,M.mulatta,1165,1425,10267,39.147587505067136,0.8617137515523013,0.6372100316803653,0.7504140703568283,0,0,0,7.1039899400982796,7.973684245979051,7.290337446500962,2.26108724803807,4.5705331096014445,7.455345260495402,3.630006753728293,0,6.114439229417106,provisional_seurat_primary,provisional_seurat_primary,15.077674186077331,14.121957804140475,17.1997912436408,-0.9557163819368562
QN22.26.009.4A.04.02,exc,l5et_l56np_l6ct_l6b,L5_ET,L5_ET_1,0.45,0.2746785436980769,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,MCx,M.nemestrina,307,322,7836,50.66033560462622,0.9934855091923547,0.5367604786894592,0.5400985137690486,0,4.376117754338907,3.443972258444472,0,5.990746104448682,4.588550803479994,2.1024070293952564,5.453691493133585,4.376117754338907,2.923815697150309,0,4.126911965526763,provisional_seurat_primary,provisional_seurat_primary,13.81083611723206,12.144649326008835,11.42684541701598,-1.6661867912232253
QN22.26.009.4A.03.01,exc,it_types,L2/3_IT,L2/3_IT_3,0.97,0.433584084865712,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,MCx,M.nemestrina,NA,387,9019,43.72898929446624,1.001731936859942,0.6246252920995592,0.6506234318974187,4.339096539314438,0,3.648886016340478,8.374683684656883,3.648886016340478,3.120313913031243,0,4.034879637111219,7.239049798781474,5.777956070160398,2.2773555934842555,4.339096539314438,provisional_seurat_primary,provisional_seurat_primary,20.011552256652276,7.155193550142462,19.633458001740564,-12.856358706509814
QN22.26.010.4A.01.01,exc,it_types,L2/3_IT,L2/3_IT_1,0.98,0.3881707300095696,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,MCx,M.nemestrina,796,1042,9344,50.69869880111191,1.0585798909194204,0.6559662239021249,0.6908725396484865,0,0,4.001226317710721,0,6.964193559972953,8.063349280678779,0,5.742750583192627,0,4.001226317710721,0,4.5558412499326595,provisional_seurat_primary,provisional_seurat_primary,10.965419877683674,13.806099863871406,8.55706756764338,2.840679986187732
QN22.26.010.4A.01.03,exc,it_types,L2/3_IT,L2/3_IT_1,0.56,0.22882235518483024,L2/3_IT,Pvalb,L2/3 IT_1,NA,MCx,M.nemestrina,1052,1220,1057,36.54279688780747,0.5356387677892639,0.33989884526400704,0.4378596769240413,0,0,0,0,0,0,0,0,6.922875064267636,0,0,6.922875064267636,provisional_seurat_primary,provisional_seurat_primary,0,0,13.845750128535272,0
QN22.26.011.4A.51.01,exc,it_types,L6_IT,L6_IT_1,0.95,0.31020038420417945,L6_IT,L2/3_IT,L6 IT_1,NA,MCx,M.nemestrina,1788,2230,9401,48.35680227339747,0.9783576685661053,0.564417851798727,0.6302039014517766,0,0,0,5.948765613657834,5.948765613657834,4.903842922182044,0,1.961130331452375,2.7628459570923454,0,0,0,provisional_seurat_primary,provisional_seurat_primary,11.897531227315667,6.864973253634418,2.7628459570923454,-5.032557973681249
QN22.26.011.4A.51.02,exc,l5et_l56np_l6ct_l6b,L5/6_NP,L5/6_NP_1,0.37,0.19469799874981417,L2/3_IT,L5_IT,L2/3 IT_1,NA,MCx,M.nemestrina,1374,NA,5478,23.02869248802729,0.8033904828401864,0.43737746726402144,0.40175308138592625,0,0,0,0,3.806390079926284,0,0,5.320914993707121,4.356563621688957,5.893796145657375,0,0,provisional_seurat_primary,provisional_seurat_primary,3.806390079926284,5.320914993707121,10.250359767346332,1.514524913780837
QN22.26.011.4A.51.03,exc,it_types,L4_IT,L2/3_IT_2,0.52,0.343321745021504,L2/3_IT,L4_IT,L2/3 IT_1,NA,MCx,M.nemestrina,895,1100,8620,48.71999365744272,0.9114011261253342,0.6280870038358918,0.6637506628015095,0,0,0,3.9452945220344016,4.154245494793831,9.142572586433829,0,0,3.7008702044811224,4.498696589968638,0,3.036033399716995,provisional_seurat_primary,provisional_seurat_primary,8.099540016828232,9.142572586433829,11.235600194166755,1.0430325696055966
QN22.26.011.1A.37.03,exc,it_types,L5_IT,L5_IT_2,0.83,0.4155035147833557,L5_IT,L5_IT,L5 IT_2,L5_IT,TCx,M.nemestrina,1297,1704,10220,40.66014513277006,0.9716707117640293,0.6952741843843819,0.6464871717098153,0,0,0,0,3.577186514590166,7.488748666404861,0,0,5.483557217886125,3.961684462100974,0,0,provisional_seurat_primary,provisional_seurat_primary,3.577186514590166,7.488748666404861,9.445241679987099,3.9115621518146955
QN22.26.011.1A.38.01,exc,it_types,L2/3_IT,L2/3_IT_1,1,0.4597598354199057,L2/3_IT,L2/3_IT,L2/3 IT_1,L2/3_IT,TCx,M.nemestrina,896,1404,10042,45.26182549121256,1.0048964717632933,0.656501766916376,0.6669049905213026,0,0,2.217315879452285,3.0532067599821686,4.266889399551612,5.362926383810167,3.579038129094439,2.217315879452285,3.0532067599821686,3.9635756641747117,2.217315879452285,6.788010072321635,provisional_seurat_primary,provisional_seurat_primary,9.537412038986066,11.15928039235689,16.0221083759308,1.6218683533708251
QN22.26.011.1A.38.02,exc,it_types,L2/3_IT,L2/3_IT_1,1,0.4184143035505765,L2/3_IT,L2/3_IT,L2/3 IT_1,NA,TCx,M.nemestrina,792,1301,11013,45.84369485220491,0.9216417015655878,0.6284624554418514,0.6269762867436542,0,0,0,4.106429475451073,4.567725317044901,5.197508904639104,2.0857624418469007,5.634445355220677,6.619850412723923,0,0,4.106429475451073,provisional_seurat_primary,provisional_seurat_primary,8.674154792495973,12.917716701706683,10.726279888174997,4.24356190921071
QN22.26.014.2A.25.01,exc,it_types,L2/3_IT,L2/3_IT_3,1,0.4084865537044503,L2/3_IT,L2/3_IT,L2/3 IT_3,NA,MCx,M.nemestrina,NA,452,7643,53.836156586049945,0.9407493668190867,0.5253967695891761,0.6111791578262717,4.0147341226250965,0,0,4.658942088843436,6.9697813578271335,4.969403230980668,0,3.7149482979226796,3.3360757327622674,2.8208319995762103,0,3.7149482979226796,provisional_seurat_primary,provisional_seurat_primary,15.643457569295666,8.684351528903347,9.871856030261156,-6.959106040392319
QN22.26.014.1A.21.01,exc,it_types,L5_IT,L5_IT_2,0.89,0.3593146527776871,L5_IT,L5_IT,L5 IT_2,NA,TCx,M.nemestrina,NA,978,10115,34.34968862006076,0.8534683711632195,0.48481906492355237,0.590488578117836,0,0,2.237811150670516,6.085394064478448,3.987978896440803,7.225663973339259,0,2.237811150670516,3.602935073101091,2.237811150670516,2.237811150670516,3.602935073101091,provisional_seurat_primary,provisional_seurat_primary,12.311184111589768,9.463475124009776,11.681492447543214,-2.847708987579992
QN22.26.014.1A.24.01,exc,l5et_l56np_l6ct_l6b,L5_ET,L5_ET_2,1,0.6670263788938889,L5_ET,L5_ET,L5 ET_1,L5_ET,TCx,M.nemestrina,1744,1802,9490,53.67140091474495,0.9150493980535832,0.6995722528171493,0.7811719993265633,0,0,0,7.196570814664939,8.163174261964382,8.119386561220882,1.947312769331842,0,7.929596885548082,1.947312769331842,4.392034802774613,1.947312769331842,provisional_seurat_primary,provisional_seurat_primary,15.359745076629322,10.066699330552723,16.21625722698638,-5.293045746076599
QN22.26.014.1A.24.02,exc,it_types,L5_IT,L5_IT_2,0.5,0.35427722988748295,L5_IT,L6_IT,L5 IT_2,L5_IT,TCx,M.nemestrina,1579,1803,11282,18.395473441630443,0.6665628558184875,0.3459688801988448,0.596127862613365,0,0,0,0,0,3.3249130503851503,0,0,2.0024878916005164,2.0024878916005164,3.703501129809593,2.0024878916005164,provisional_seurat_primary,provisional_seurat_primary,0,3.3249130503851503,9.710964804611143,3.3249130503851503
QN22.26.014.1A.24.03,exc,it_types,L6_IT,L6_IT_1,0.78,0.4009165154296337,L6_IT,L6_IT,L6 IT_1,L6_IT,TCx,M.nemestrina,1930,2200,10882,40.54656484429342,0.9302462571694137,0.5522437992773648,0.681045004560742,0,0,0,0,5.634009630899954,5.197076347256364,0,0,6.301145879705272,0,2.904578024871058,4.567299393316105,provisional_seurat_primary,provisional_seurat_primary,5.634009630899954,5.197076347256364,13.773023297892436,-0.4369332836435902
